Op Number,Percent Completion (Old),Time (ms),Old (bytes),Initial,Time (ms),Iterator (bytes),Percent Completion (Iterator),Iterator Ops,Time (ms),Percent Completion (8bit),New (bytes),uint8_t Buffers
1866,11.68%,51057,657217088,626.77106,16744,366761536,44%,349.77106,12899,44%,353371008,337.00085
1867,11.69%,51058,661411392,630.77106,16744,365712960,44%,348.77106,12900,44%,353108864,336.75085
1868,11.70%,51059,665605696,634.77106,16745,366761536,44%,349.77106,12900,44%,352846720,336.50085
1869,11.70%,51060,669800000,638.77106,16745,367810112,44%,350.77106,12900,44%,344458112,328.50085
1870,11.71%,51060,665605696,634.77106,16747,366761536,44%,349.77106,12902,44%,343409536,327.50085
1871,11.71%,51060,661411392,630.77106,16747,365712960,44%,348.77106,12904,44%,335020928,319.50085
1872,11.72%,51061,657217088,626.77106,16747,364664384,44%,347.77106,12905,44%,326632320,311.50085
1873,11.73%,51061,653022784,622.77106,16748,363615808,44%,346.77106,12907,44%,325583744,310.50085
1874,11.73%,51062,650925632,620.77106,16748,362567232,44%,345.77106,12907,44%,324535168,309.50085
1875,11.74%,51062,648828480,618.77106,16748,361518656,44%,344.77106,12908,44%,325583744,310.50085
1876,11.75%,51062,646731328,616.77106,16749,360470080,44%,343.77106,12909,44%,326632320,311.50085
1877,11.75%,51062,644634176,614.77106,16749,359421504,44%,342.77106,12909,44%,327680896,312.50085
1878,11.76%,51062,642537024,612.77106,16750,358372928,44%,341.77106,12909,44%,328729472,313.50085
1879,11.76%,51062,640439872,610.77106,16750,357324352,44%,340.77106,12909,44%,328991616,313.75085
1880,11.77%,51062,638342720,608.77106,16750,356275776,44%,339.77106,12909,44%,329253760,314.00085
1881,11.78%,51062,636245568,606.77106,16751,355227200,44%,338.77106,12909,44%,329515904,314.25085
1882,11.78%,51062,632051264,602.77106,16751,354178624,44%,337.77106,12910,44%,329778048,314.50085
1883,11.79%,51063,627856960,598.77106,16752,354440768,44%,338.02106,12911,44%,329515904,314.25085
1884,11.80%,51065,629954112,600.77106,16752,354702912,44%,338.27106,12911,44%,330564480,315.25085
1885,11.80%,51065,632051264,602.77106,16752,354702912,44%,338.27106,12911,44%,331613056,316.25085
1886,11.81%,51066,634148416,604.77106,16752,354702912,44%,338.27106,12912,44%,332661632,317.25085
1887,11.81%,51067,636245568,606.77106,16752,357062208,44%,340.52106,12912,44%,333710208,318.25085
1888,11.82%,51067,634148416,604.77106,16752,359421504,44%,342.77106,12914,44%,332661632,317.25085
1889,11.83%,51068,636245568,606.77106,16753,359683648,44%,343.02106,12915,44%,331613056,316.25085
1890,11.83%,51068,638342720,608.77106,16753,359945792,44%,343.27106,12915,44%,330564480,315.25085
1891,11.84%,51068,636245568,606.77106,16753,360207936,45%,343.52106,12915,44%,329515904,314.25085
1892,11.85%,51069,634148416,604.77106,17007,360470080,45%,343.77106,12916,44%,329253760,314.00085
1893,11.85%,51069,636245568,606.77106,17007,360732224,45%,344.02106,12916,44%,328991616,313.75085
1894,11.86%,51070,638342720,608.77106,17007,360994368,45%,344.27106,12916,44%,328729472,313.50085
1895,11.86%,51070,636245568,606.77106,17007,361256512,45%,344.52106,12916,44%,327680896,312.50085
1896,11.87%,51071,634148416,604.77106,17007,361518656,45%,344.77106,12916,44%,326632320,311.50085
1897,11.88%,51072,636245568,606.77106,17020,361256512,45%,344.52106,12916,44%,325583744,310.50085
1898,11.88%,51072,638342720,608.77106,17020,360994368,45%,344.27106,12917,44%,324535168,309.50085
1899,11.89%,51073,640439872,610.77106,17020,360732224,45%,344.02106,12917,44%,324797312,309.75085
1900,11.90%,51073,638342720,608.77106,17021,360470080,45%,343.77106,12917,44%,325059456,310.00085
1901,11.90%,51073,636245568,606.77106,17021,360207936,45%,343.52106,12917,44%,325059456,310.00085
1902,11.91%,51076,634148416,604.77106,17021,359945792,45%,343.27106,12917,44%,325059456,310.00085
1903,11.92%,51076,632051264,602.77106,17021,359683648,45%,343.02106,12918,44%,327418752,312.25085
1904,11.92%,51076,634148416,604.77106,17021,359421504,45%,342.77106,12918,44%,329778048,314.50085
1905,11.93%,51076,636245568,606.77106,17021,357062208,45%,340.52106,12918,44%,330040192,314.75085
1906,11.93%,51076,634148416,604.77106,17022,354702912,45%,338.27106,12919,45%,330302336,315.00085
1907,11.94%,51077,632051264,602.77106,17022,354440768,45%,338.02106,12919,45%,330564480,315.25085
1908,11.95%,51078,634148416,604.77106,17022,354178624,45%,337.77106,13184,45%,330826624,315.50085
1909,11.95%,51078,636245568,606.77106,17022,354440768,45%,338.02106,13184,45%,331088768,315.75085
1910,11.96%,51079,638342720,608.77106,17022,354702912,45%,338.27106,13184,45%,331350912,316.00085
1911,11.97%,51079,640439872,610.77106,17022,354702912,45%,338.27106,13184,45%,331613056,316.25085
1912,11.97%,51079,638342720,608.77106,17022,354702912,45%,338.27106,13184,45%,331875200,316.50085
1913,11.98%,51080,640439872,610.77106,17023,357062208,45%,340.52106,13185,45%,331613056,316.25085
1914,11.98%,51081,642537024,612.77106,17023,359421504,45%,342.77106,13185,45%,331350912,316.00085
1915,11.99%,51081,640439872,610.77106,17023,359683648,45%,343.02106,13185,45%,331088768,315.75085
1916,12.00%,51081,638342720,608.77106,17023,359945792,45%,343.27106,13186,45%,330826624,315.50085
1917,12.00%,51082,640439872,610.77106,17023,360207936,45%,343.52106,13186,45%,330564480,315.25085
1918,12.01%,51082,642537024,612.77106,17289,360470080,45%,343.77106,13186,45%,330302336,315.00085
1919,12.02%,51082,640439872,610.77106,17289,360732224,45%,344.02106,13186,45%,330040192,314.75085
1920,12.02%,51082,638342720,608.77106,17289,360994368,45%,344.27106,13186,45%,329778048,314.50085
1921,12.03%,51083,640439872,610.77106,17289,361256512,45%,344.52106,13186,45%,327418752,312.25085
1922,12.03%,51084,642537024,612.77106,17289,361518656,45%,344.77106,13187,45%,325059456,310.00085
1923,12.04%,51084,644634176,614.77106,17290,361256512,45%,344.52106,13187,45%,324797312,309.75085
1924,12.05%,51084,642537024,612.77106,17290,360994368,45%,344.27106,13187,45%,324535168,309.50085
1925,12.05%,51084,640439872,610.77106,17290,360732224,45%,344.02106,13187,45%,324797312,309.75085
1926,12.06%,51088,638342720,608.77106,17290,360470080,45%,343.77106,13187,45%,325059456,310.00085
1927,12.07%,51088,636245568,606.77106,17290,360207936,45%,343.52106,13188,45%,325059456,310.00085
1928,12.07%,51089,638342720,608.77106,17290,359945792,45%,343.27106,13188,45%,325059456,310.00085
1929,12.08%,51090,640439872,610.77106,17290,359683648,45%,343.02106,13188,45%,327418752,312.25085
1930,12.08%,51090,638342720,608.77106,17291,359421504,45%,342.77106,13188,45%,329778048,314.50085
1931,12.09%,51091,636245568,606.77106,17291,357062208,45%,340.52106,13188,45%,330040192,314.75085
1932,12.10%,51091,634148416,604.77106,17291,354702912,45%,338.27106,13188,45%,330302336,315.00085
1933,12.10%,51092,632051264,602.77106,17292,354440768,45%,338.02106,13188,45%,330564480,315.25085
1934,12.11%,51092,634148416,604.77106,17292,354178624,46%,337.77106,13448,45%,330826624,315.50085
1935,12.12%,51093,636245568,606.77106,17292,354440768,46%,338.02106,13448,45%,331088768,315.75085
1936,12.12%,51093,638342720,608.77106,17292,354702912,46%,338.27106,13448,45%,331350912,316.00085
1937,12.13%,51094,640439872,610.77106,17292,354702912,46%,338.27106,13448,45%,331613056,316.25085
1938,12.13%,51094,638342720,608.77106,17292,354702912,46%,338.27106,13448,45%,331875200,316.50085
1939,12.14%,51095,636245568,606.77106,17292,357062208,46%,340.52106,13455,45%,331613056,316.25085
1940,12.15%,51095,634148416,604.77106,17293,359421504,46%,342.77106,13455,45%,331350912,316.00085
1941,12.15%,51096,632051264,602.77106,17293,359683648,46%,343.02106,13455,45%,331088768,315.75085
1942,12.16%,51096,631002688,601.77106,17293,359945792,46%,343.27106,13456,45%,330826624,315.50085
1943,12.17%,51096,629954112,600.77106,17293,360207936,46%,343.52106,13456,45%,330564480,315.25085
1944,12.17%,51096,628905536,599.77106,17558,360470080,46%,343.77106,13456,45%,330302336,315.00085
1945,12.18%,51096,627856960,598.77106,17559,360732224,46%,344.02106,13456,45%,330040192,314.75085
1946,12.18%,51096,626808384,597.77106,17559,360994368,46%,344.27106,13456,45%,329778048,314.50085
1947,12.19%,51096,625759808,596.77106,17559,361256512,46%,344.52106,13456,45%,327418752,312.25085
1948,12.20%,51096,624711232,595.77106,17559,361518656,46%,344.77106,13457,46%,325059456,310.00085
1949,12.20%,51096,623662656,594.77106,17560,361256512,46%,344.52106,13457,46%,324797312,309.75085
1950,12.21%,51096,621565504,592.77106,17560,360994368,46%,344.27106,13457,46%,324535168,309.50085
1951,12.22%,51097,619468352,590.77106,17560,360732224,46%,344.02106,13457,46%,324797312,309.75085
1952,12.22%,51098,620516928,591.77106,17560,360470080,46%,343.77106,13457,46%,325059456,310.00085
1953,12.23%,51098,621565504,592.77106,17560,360207936,46%,343.52106,13457,46%,325059456,310.00085
1954,12.23%,51099,622614080,593.77106,17560,359945792,46%,343.27106,13457,46%,325059456,310.00085
1955,12.24%,51099,623662656,594.77106,17560,359683648,46%,343.02106,13458,46%,327418752,312.25085
1956,12.25%,51099,622614080,593.77106,17560,359421504,46%,342.77106,13458,46%,329778048,314.50085
1957,12.25%,51100,623662656,594.77106,17561,357062208,46%,340.52106,13458,46%,330040192,314.75085
1958,12.26%,51101,624711232,595.77106,17561,354702912,46%,338.27106,13458,46%,330302336,315.00085
1959,12.27%,51101,623662656,594.77106,17562,354440768,46%,338.02106,13458,46%,330564480,315.25085
1960,12.27%,51101,622614080,593.77106,17562,354178624,46%,337.77106,13718,46%,330826624,315.50085
1961,12.28%,51102,623662656,594.77106,17562,354440768,46%,338.02106,13718,46%,331088768,315.75085
1962,12.28%,51102,624711232,595.77106,17562,354702912,46%,338.27106,13718,46%,331350912,316.00085
1963,12.29%,51102,623662656,594.77106,17562,354702912,46%,338.27106,13718,46%,331613056,316.25085
1964,12.30%,51103,622614080,593.77106,17562,354702912,46%,338.27106,13718,46%,331875200,316.50085
1965,12.30%,51103,623662656,594.77106,17562,357062208,46%,340.52106,13725,46%,331613056,316.25085
1966,12.31%,51104,624711232,595.77106,17562,359421504,46%,342.77106,13725,46%,331350912,316.00085
1967,12.32%,51104,625759808,596.77106,17563,359683648,46%,343.02106,13725,46%,331088768,315.75085
1968,12.32%,51104,624711232,595.77106,17563,359945792,46%,343.27106,13726,46%,330826624,315.50085
1969,12.33%,51104,623662656,594.77106,17563,360207936,46%,343.52106,13726,46%,330564480,315.25085
1970,12.33%,51106,622614080,593.77106,17828,360470080,46%,343.77106,13726,46%,330302336,315.00085
1971,12.34%,51107,621565504,592.77106,17828,360732224,46%,344.02106,13726,46%,330040192,314.75085
1972,12.35%,51107,622614080,593.77106,17828,360994368,46%,344.27106,13726,46%,329778048,314.50085
1973,12.35%,51107,623662656,594.77106,17828,361256512,46%,344.52106,13726,46%,327418752,312.25085
1974,12.36%,51107,622614080,593.77106,17828,361518656,46%,344.77106,13727,46%,325059456,310.00085
1975,12.37%,51108,621565504,592.77106,17829,361256512,46%,344.52106,13727,46%,324797312,309.75085
1976,12.37%,51109,622614080,593.77106,17829,360994368,47%,344.27106,13727,46%,324535168,309.50085
1977,12.38%,51109,623662656,594.77106,17829,360732224,47%,344.02106,13727,46%,324797312,309.75085
1978,12.38%,51109,624711232,595.77106,17830,360470080,47%,343.77106,13727,46%,325059456,310.00085
1979,12.39%,51110,625759808,596.77106,17830,360207936,47%,343.52106,13727,46%,325059456,310.00085
1980,12.40%,51110,624711232,595.77106,17830,359945792,47%,343.27106,13727,46%,325059456,310.00085
1981,12.40%,51111,625759808,596.77106,17830,359683648,47%,343.02106,13727,46%,327418752,312.25085
1982,12.41%,51111,626808384,597.77106,17830,359421504,47%,342.77106,13728,46%,329778048,314.50085
1983,12.42%,51111,625759808,596.77106,17830,357062208,47%,340.52106,13728,46%,330040192,314.75085
1984,12.42%,51112,624711232,595.77106,17831,354702912,47%,338.27106,13728,46%,330302336,315.00085
1985,12.43%,51113,625759808,596.77106,17832,354440768,47%,338.02106,13728,46%,330564480,315.25085
1986,12.44%,51113,626808384,597.77106,17832,354178624,47%,337.77106,13988,46%,330826624,315.50085
1987,12.44%,51113,625759808,596.77106,17833,355227200,47%,338.77106,13988,46%,331088768,315.75085
1988,12.45%,51113,624711232,595.77106,17834,356275776,47%,339.77106,13988,46%,331350912,316.00085
1989,12.45%,51115,625759808,596.77106,17834,356275776,47%,339.77106,13988,46%,331613056,316.25085
1990,12.46%,51115,626808384,597.77106,17834,356275776,47%,339.77106,13988,46%,331875200,316.50085
1991,12.47%,51116,627856960,598.77106,17834,356800064,47%,340.27106,13995,47%,331613056,316.25085
1992,12.47%,51116,626808384,597.77106,17834,357324352,47%,340.77106,13995,47%,331350912,316.00085
1993,12.48%,51116,625759808,596.77106,17835,357848640,47%,341.27106,13995,47%,331088768,315.75085
1994,12.49%,51118,624711232,595.77106,17835,358372928,47%,341.77106,13995,47%,330826624,315.50085
1995,12.49%,51118,623662656,594.77106,17835,375150144,47%,357.77106,13995,47%,330564480,315.25085
1996,12.50%,51119,624711232,595.77106,17836,391927360,47%,373.77106,13995,47%,330302336,315.00085
1997,12.50%,51120,625759808,596.77106,17836,392451648,47%,374.27106,13995,47%,330040192,314.75085
1998,12.51%,51120,624711232,595.77106,17837,392975936,47%,374.77106,13996,47%,329778048,314.50085
1999,12.52%,51120,623662656,594.77106,17837,392451648,47%,374.27106,13996,47%,327418752,312.25085
2000,12.52%,51120,622614080,593.77106,17838,409228864,47%,390.27106,13996,47%,325059456,310.00085
2001,12.53%,51121,621565504,592.77106,17839,409753152,47%,390.77106,13997,47%,324797312,309.75085
2002,12.54%,51122,622614080,593.77106,17839,410277440,47%,391.27106,13997,47%,324535168,309.50085
2003,12.54%,51122,623662656,594.77106,17839,427054656,47%,407.27106,13997,47%,325583744,310.50085
2004,12.55%,51123,624711232,595.77106,17839,443831872,47%,423.27106,13998,47%,326632320,311.50085
2005,12.55%,51123,625759808,596.77106,17840,460609088,47%,439.27106,13998,47%,326632320,311.50085
2006,12.56%,51123,624711232,595.77106,17840,477386304,47%,455.27106,13998,47%,326632320,311.50085
2007,12.57%,51123,623662656,594.77106,17841,477910592,47%,455.77106,13998,47%,327156608,312.00085
2008,12.57%,51124,622614080,593.77106,17841,478434880,47%,456.27106,13998,47%,327680896,312.50085
2009,12.58%,51124,621565504,592.77106,17841,486823488,47%,464.27106,13998,47%,327811968,312.62585
2010,12.59%,51125,621041216,592.27106,17842,495212096,47%,472.27106,13998,47%,327943040,312.75085
2011,12.59%,51125,620516928,591.77106,17871,486823488,47%,464.27106,13998,47%,328467328,313.25085
2012,12.60%,51125,619992640,591.27106,17872,478434880,47%,456.27106,13999,47%,328991616,313.75085
2013,12.60%,51125,619468352,590.77106,17874,486823488,47%,464.27106,13999,47%,333185920,317.75085
2014,12.61%,51125,618944064,590.27106,17874,495212096,47%,472.27106,13999,47%,337380224,321.75085
2015,12.62%,51125,618419776,589.77106,17895,486823488,47%,464.27106,13999,47%,337904512,322.25085
2016,12.62%,51125,617895488,589.27106,17896,478434880,47%,456.27106,14000,47%,338428800,322.75085
2017,12.63%,51125,617371200,588.77106,17897,482629184,47%,460.27106,14001,47%,337904512,322.25085
2018,12.64%,51125,616322624,587.77106,17898,486823488,47%,464.27106,14001,47%,342098816,326.25085
2019,12.64%,51125,615274048,586.77106,17914,482629184,48%,460.27106,14002,47%,342229888,326.37585
2020,12.65%,51127,614749760,586.27106,17915,478434880,48%,456.27106,14002,47%,342360960,326.50085
2021,12.65%,51128,614225472,585.77106,17916,482629184,48%,460.27106,14002,47%,346555264,330.50085
2022,12.66%,51131,613701184,585.27106,17917,486823488,48%,464.27106,14003,47%,350749568,334.50085
2023,12.67%,51135,613176896,584.77106,17927,482629184,48%,460.27106,14003,47%,354943872,338.50085
2024,12.67%,51140,612652608,584.27106,17927,478434880,48%,456.27106,14003,47%,359138176,342.50085
2025,12.68%,51144,612128320,583.77106,17928,480532032,48%,458.27106,14003,47%,359269248,342.62585
2026,12.69%,51148,611604032,583.27106,17929,482629184,48%,460.27106,14003,47%,359400320,342.75085
2027,12.69%,51152,611079744,582.77106,17941,480532032,48%,458.27106,14004,47%,361497472,344.75085
2028,12.70%,51158,612128320,583.77106,17941,478434880,48%,456.27106,14004,47%,363594624,346.75085
2029,12.70%,51159,613176896,584.77106,17942,480532032,48%,458.27106,14017,47%,361497472,344.75085
2030,12.71%,51160,614225472,585.77106,17942,482629184,48%,460.27106,14017,47%,359400320,342.75085
2031,12.72%,51160,615274048,586.77106,17949,480532032,48%,458.27106,14018,47%,361497472,344.75085
2032,12.72%,51161,616322624,587.77106,17950,478434880,48%,456.27106,14018,47%,363594624,346.75085
2033,12.73%,51161,617371200,588.77106,17950,479483456,48%,457.27106,14024,47%,361497472,344.75085
2034,12.74%,51161,616322624,587.77106,17951,480532032,48%,458.27106,14024,48%,359400320,342.75085
2035,12.74%,51162,615274048,586.77106,17959,479483456,48%,457.27106,14024,48%,360448896,343.75085
2036,12.75%,51162,614225472,585.77106,17960,478434880,48%,456.27106,14025,48%,361497472,344.75085
2037,12.75%,51162,613176896,584.77106,17960,479483456,48%,457.27106,14030,48%,360448896,343.75085
2038,12.76%,51163,612128320,583.77106,17960,480532032,48%,458.27106,14030,48%,359400320,342.75085
2039,12.77%,51166,611079744,582.77106,17965,479483456,48%,457.27106,14030,48%,360448896,343.75085
2040,12.77%,51169,577525312,550.77106,17965,478434880,48%,456.27106,14031,48%,361497472,344.75085
2041,12.78%,51172,543970880,518.77106,17966,478959168,48%,456.77106,14036,48%,360448896,343.75085
2042,12.79%,51179,510416448,486.77106,17966,479483456,48%,457.27106,14036,48%,359400320,342.75085
